ERR771001.18_2_169_+	e535d50f8661f3c3300d410d17a80e04	55	Pfam	PF01729	Quinolinate phosphoribosyl transferase, C-terminal domain	12	53	5.0E-10	T	21-05-2021	IPR002638	Quinolinate phosphoribosyl transferase, C-terminal	GO:0004514|GO:0009435
ERR771001.1245_1_299_-	c0ef514f87e872b5e4761581a1d26ec4	99	Pfam	PF02219	Methylenetetrahydrofolate reductase	22	99	3.6E-17	T	21-05-2021	IPR003171	Methylenetetrahydrofolate reductase-like	GO:0004489|GO:0006555|GO:0055114
ERR771001.1059_3_299_+	eaacc61a67fc780b408c23ae108232ab	99	Pfam	PF02096	60Kd inner membrane protein	1	98	3.0E-21	T	21-05-2021	IPR001708	Membrane  insertase YidC/ALB3/OXA1/COX18	GO:0016021|GO:0032977
ERR771001.1369_1_297_+	1d4e916b6118a58be9f69fa30fded26d	99	Pfam	PF13516	Leucine Rich repeat	60	81	0.0012	T	21-05-2021	IPR001611	Leucine-rich repeat	GO:0005515
ERR771001.1369_1_297_+	1d4e916b6118a58be9f69fa30fded26d	99	Pfam	PF13516	Leucine Rich repeat	1	17	1.4	T	21-05-2021	IPR001611	Leucine-rich repeat	GO:0005515
ERR771001.276_1_297_+	9fc71ca862f0b0db493d0a6892b9148d	99	Pfam	PF00155	Aminotransferase class I and II	1	85	8.4E-10	T	21-05-2021	IPR004839	Aminotransferase, class I/classII	GO:0009058|GO:0030170
ERR771001.1301_1_297_-	eb5c036afb78aabfccbdc21a20151678	99	Pfam	PF13361	UvrD-like helicase C-terminal domain	2	52	7.8E-14	T	21-05-2021	IPR014017	UvrD-like DNA helicase, C-terminal	GO:0005524|GO:0016787
ERR771001.712_3_299_+	9d518b9d03816c0873aca8337f42aa10	99	Pfam	PF07686	Immunoglobulin V-set domain	12	97	8.1E-13	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.1769_2_298_-	5f2901845f48c32f983fa2c1367c124b	99	Pfam	PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	9	99	1.9E-16	T	21-05-2021	IPR000914	Solute-binding protein family 5 domain	
ERR771001.787_44_250_-	9b95c95ba0ff7785ccf8cb8e0d240d3d	68	Pfam	PF11137	Protein of unknown function (DUF2909)	2	61	2.5E-20	T	21-05-2021	IPR021313	Protein of unknown function DUF2909	
ERR771001.1231_2_289_-	da839ddc7d262905f710e7474c3cf20b	96	Pfam	PF00800	Prephenate dehydratase	6	95	2.4E-21	T	21-05-2021	IPR001086	Prephenate dehydratase	GO:0004664|GO:0009094
ERR771001.1940_1_297_-	34b8458f0580a5600476fb1ad6907520	99	Pfam	PF01425	Amidase	1	71	3.2E-24	T	21-05-2021	IPR023631	Amidase signature domain	
ERR771001.2330_2_298_-	2bf49990ed7a23b809c86f0437eb209c	99	Pfam	PF13911	AhpC/TSA antioxidant enzyme	10	92	3.2E-8	T	21-05-2021	IPR032801	Peroxiredoxin-like 2A/B/C	GO:0055114
ERR771001.1929_3_299_-	6a35be034e1746b0f5661da69046699f	99	Pfam	PF09347	Domain of unknown function (DUF1989)	1	87	7.9E-22	T	21-05-2021	IPR018959	Domain of unknown function DUF1989	
ERR771001.1649_1_297_+	3c9b9edbee570d0e1b3b652e240f3989	99	Pfam	PF13383	Methyltransferase domain	5	50	5.2E-6	T	21-05-2021	IPR025714	Methyltransferase domain	
ERR771001.2008_2_205_+	bc803280c12867d2d650107194cb3689	68	Pfam	PF00069	Protein kinase domain	5	49	2.2E-12	T	21-05-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
ERR771001.2101_1_297_-	0c0ccf4138ad3a466ec1bdd4604f517c	99	Pfam	PF01968	Hydantoinase/oxoprolinase	10	99	2.6E-19	T	21-05-2021	IPR002821	Hydantoinase A/oxoprolinase	GO:0016787
ERR771001.218_1_297_+	a9a3c89c4b6409af7c128f96ef68a507	99	Pfam	PF00557	Metallopeptidase family M24	7	99	3.0E-16	T	21-05-2021	IPR000994	Peptidase M24	
ERR771001.1338_2_299_-	606fad5d692ae1f95629094b74074bb8	99	Pfam	PF13599	Pentapeptide repeats (9 copies)	21	95	2.2E-11	T	21-05-2021	IPR001646	Pentapeptide repeat	
ERR771001.2473_3_299_-	b3d1a13eeab7d9ffea5a9894f6700722	99	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3	10	94	2.5E-7	T	21-05-2021	IPR001638	Solute-binding protein  family 3/N-terminal domain of MltF	
ERR771001.543_1_279_+	5c9830fceb26a861bf551b98c70a0d75	93	Pfam	PF05982	Na+-dependent bicarbonate transporter superfamily	1	93	8.9E-27	T	21-05-2021	IPR010293	Na+-dependent bicarbonate transporter superfamily	
ERR771001.1045_1_297_+	ceb904a61da439aacaa13c1dd453cbad	99	Pfam	PF00186	Dihydrofolate reductase	1	98	4.8E-27	T	21-05-2021	IPR001796	Dihydrofolate reductase domain	GO:0004146|GO:0046654|GO:0055114
ERR771001.1024_2_298_+	b664958222b3df4c631c9ac7c6ea2e32	99	Pfam	PF13624	SurA N-terminal domain	2	67	1.6E-8	T	21-05-2021
ERR771001.1807_2_298_+	9edc7ae8b1b998d3aa6270a0c956f1f0	99	Pfam	PF01479	S4 domain	29	75	5.7E-18	T	21-05-2021	IPR002942	RNA-binding S4 domain	GO:0003723
ERR771001.2200_1_192_-	6c3190cc50a91b1f599a3d1cbb7f0a9a	64	Pfam	PF02562	PhoH-like protein	1	64	1.2E-25	T	21-05-2021	IPR003714	PhoH-like protein	GO:0005524
ERR771001.1174_1_180_-	0585ff5962fa81a26ffc5007e406f321	60	Pfam	PF02082	Iron-dependent Transcriptional regulator	2	59	2.1E-17	T	21-05-2021	IPR000944	Transcription regulator Rrf2	
ERR771001.2120_2_298_-	a62b86e2b37e591f6e8754a33903cf27	99	Pfam	PF07686	Immunoglobulin V-set domain	9	97	7.0E-12	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.550_1_282_+	d2da10089df68d7f78450fad10cb8a3e	94	Pfam	PF00933	Glycosyl hydrolase family 3 N terminal domain	2	63	2.9E-10	T	21-05-2021	IPR001764	Glycoside hydrolase, family 3, N-terminal	GO:0004553|GO:0005975
ERR771001.1537_3_299_+	6db3aa4fb80cf91e44241d560f4784e4	99	Pfam	PF04174	A circularly permuted ATPgrasp	1	99	8.1E-37	T	21-05-2021	IPR007302	Circularly permuted ATPgrasp domain	
ERR771001.1476_3_298_-	1be806b37c468dcb106f8d5756a0ced9	98	Pfam	PF00153	Mitochondrial carrier protein	66	98	1.5E-6	T	21-05-2021	IPR018108	Mitochondrial substrate/solute carrier	
ERR771001.1634_130_297_-	1b2c2e45a443fb00a1fe4554b8ebb29d	55	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	4	51	8.5E-8	T	21-05-2021
ERR771001.95_2_297_-	cbb8f6ec4d1baf4ea53dfe4a18985ecf	98	Pfam	PF02493	MORN repeat	79	98	1.1E-6	T	21-05-2021	IPR003409	MORN motif	
ERR771001.1647_2_298_-	356a35011038a3a86349d10c28ee56be	99	Pfam	PF00289	Biotin carboxylase, N-terminal domain	18	99	3.0E-14	T	21-05-2021	IPR005481	Biotin carboxylase-like, N-terminal domain	
ERR771001.2234_2_298_-	29f4e7927f4219fe3e63676b9fb9daab	99	Pfam	PF00069	Protein kinase domain	3	95	9.0E-12	T	21-05-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
ERR771001.1417_2_298_+	60e130dc27fbfd7dbfc20a7212c3e21a	99	Pfam	PF00849	RNA pseudouridylate synthase	12	61	1.2E-8	T	21-05-2021	IPR006145	Pseudouridine synthase, RsuA/RluA	GO:0001522|GO:0003723|GO:0009451|GO:0009982
ERR771001.2243_1_297_-	9b8b5b073abcb6d4884247c2c498cab5	99	Pfam	PF02626	Carboxyltransferase domain, subdomain A and B	2	97	1.8E-22	T	21-05-2021	IPR003778	Carboxyltransferase domain, subdomain A and B	
ERR771001.613_3_299_-	f6e82fb34dd4149b5ab2c26e0a4e0438	99	Pfam	PF07686	Immunoglobulin V-set domain	7	97	9.1E-11	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.105_2_298_-	606ec8ad7737a22993d8b7ad3e2b58a3	99	Pfam	PF00573	Ribosomal protein L4/L1 family	1	97	1.8E-20	T	21-05-2021	IPR002136	Ribosomal protein L4/L1e	GO:0003735|GO:0005840|GO:0006412
ERR771001.524_3_299_+	d9c812a5bbf6df7279e1c81f91d3d5bc	99	Pfam	PF11799	impB/mucB/samB family C-terminal domain	32	91	6.1E-8	T	21-05-2021	IPR017961	DNA polymerase, Y-family, little finger domain	GO:0003684|GO:0006281
ERR771001.1585_1_297_-	e47f6ff119197aeef4d719391d6b290c	99	Pfam	PF08529	NusA N-terminal domain	1	78	1.9E-21	T	21-05-2021	IPR013735	Transcription factor NusA, N-terminal	GO:0003700|GO:0031554
ERR771001.1032_2_298_+	7132e589ac8cfbc0fe6b37cd73fd6eda	99	Pfam	PF01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	1	98	1.6E-28	T	21-05-2021	IPR000674	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead	
ERR771001.1101_2_298_-	8d7af044d7c9aba9d783f4c0ca369db4	99	Pfam	PF00701	Dihydrodipicolinate synthetase family	2	98	1.8E-29	T	21-05-2021	IPR002220	DapA-like	GO:0016829
ERR771001.1550_2_298_-	9fcac008c5173dc9725438b0edd6c683	99	Pfam	PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	2	99	3.3E-9	T	21-05-2021	IPR006115	6-phosphogluconate dehydrogenase, NADP-binding	GO:0050661
ERR771001.491_3_299_+	1ee3baa601775910cb42df7c87630a44	99	Pfam	PF00189	Ribosomal protein S3, C-terminal domain	35	99	1.3E-29	T	21-05-2021	IPR001351	Ribosomal protein S3, C-terminal	GO:0003735|GO:0006412
ERR771001.1442_2_298_+	3f94a6f60fdfd1834f799be63a7831f2	99	Pfam	PF00174	Oxidoreductase molybdopterin binding domain	15	99	1.3E-22	T	21-05-2021	IPR000572	Oxidoreductase, molybdopterin-binding domain	
ERR771001.2150_1_297_-	80332a23ca1bbf12a86f21b5989e2be8	99	Pfam	PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	53	97	1.6E-16	T	21-05-2021	IPR020829	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain	GO:0016620|GO:0055114
ERR771001.1760_3_299_+	c43c549f53075685ce04befa1e483f7d	99	Pfam	PF00106	short chain dehydrogenase	2	96	2.1E-15	T	21-05-2021	IPR002347	Short-chain dehydrogenase/reductase SDR	GO:0055114
ERR771001.1280_3_299_+	fa0ab966a997b3d6988ea5082cdcfb69	99	Pfam	PF13439	Glycosyltransferase Family 4	34	90	7.0E-7	T	21-05-2021	IPR028098	Glycosyltransferase subfamily 4-like, N-terminal domain	
ERR771001.220_2_298_-	9f0ba7c6923dfff28c62ba442f99d77d	99	Pfam	PF02867	Ribonucleotide reductase, barrel domain	1	99	8.4E-35	T	21-05-2021	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114
ERR771001.1134_1_299_-	e39619331806301758f9e26edc720d8f	99	Pfam	PF00430	ATP synthase B/B' CF(0)	40	97	1.3E-7	T	21-05-2021	IPR002146	ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast	GO:0015078|GO:0015986|GO:0045263
ERR771001.225_3_299_-	d2df75f2183126c3e0836cb6e97f86f6	99	Pfam	PF00175	Oxidoreductase NAD-binding domain	12	99	1.3E-18	T	21-05-2021	IPR001433	Oxidoreductase FAD/NAD(P)-binding	GO:0016491|GO:0055114
ERR771001.1491_1_298_+	deaeeda2e720cdbcf601a348eb2c0010	100	Pfam	PF17921	Integrase zinc binding domain	1	57	2.8E-14	T	21-05-2021	IPR041588	Integrase zinc-binding domain	
ERR771001.137_2_298_+	e4258ba1a8350aff7d9ce23a6062dc00	99	Pfam	PF01464	Transglycosylase SLT domain	12	97	9.7E-19	T	21-05-2021	IPR008258	Transglycosylase SLT domain 1	
ERR771001.33_1_297_-	a543e917a802ca515021af6f7a0de978	99	Pfam	PF07859	alpha/beta hydrolase fold	14	96	6.3E-13	T	21-05-2021	IPR013094	Alpha/beta hydrolase fold-3	GO:0016787
ERR771001.610_24_299_-	93802490aa006442674273c0335b5823	91	Pfam	PF18269	T3SS EscN ATPase C-terminal domain	15	83	2.3E-23	T	21-05-2021	IPR040627	T3SS EscN ATPase, C-terminal	
ERR771001.1746_2_298_+	637a82a212c26b8855ca876ef73441f9	99	Pfam	PF08323	Starch synthase catalytic domain	22	99	1.2E-23	T	21-05-2021	IPR013534	Starch synthase, catalytic domain	
ERR771001.46_2_160_-	2be8188d8a6df25df7058346f671b6d1	53	Pfam	PF05195	Aminopeptidase P, N-terminal domain	1	52	9.8E-11	T	21-05-2021	IPR007865	Aminopeptidase P, N-terminal	GO:0030145|GO:0070006
ERR771001.87_1_297_+	ef066c72afd9e9279752041f9e303700	99	Pfam	PF00580	UvrD/REP helicase N-terminal domain	2	61	3.2E-15	T	21-05-2021	IPR034739	UvrD/AddA helicase, N-terminal	GO:0005524
ERR771001.441_1_297_-	d4528ac69eb7f72528f0d2400cd08c81	99	Pfam	PF00248	Aldo/keto reductase family	5	98	8.9E-26	T	21-05-2021	IPR023210	NADP-dependent oxidoreductase domain	
ERR771001.173_1_297_-	430df3a320b6ad6e4daa17f69cfdbf4d	99	Pfam	PF01970	Tripartite tricarboxylate transporter TctA family	1	99	4.8E-29	T	21-05-2021	IPR002823	Protein of unknown function DUF112, transmembrane	
ERR771001.2459_3_299_-	6dd20c46bad730a3495fd920a453ecb3	99	Pfam	PF00977	Histidine biosynthesis protein	4	98	4.9E-24	T	21-05-2021	IPR006062	Histidine biosynthesis protein	GO:0000105
ERR771001.1163_2_97_+	4f18c3d5bb24316f00ab4bafc56461bc	31	Pfam	PF07394	Protein of unknown function (DUF1501)	1	30	8.9E-6	T	21-05-2021	IPR010869	Protein of unknown function DUF1501	
ERR771001.101_3_299_+	129b3d1effe6c5aad51951ebc317f4f8	99	Pfam	PF12915	Protein of unknown function (DUF3833)	1	99	6.6E-34	T	21-05-2021	IPR024409	Protein of unknown function DUF3833	
ERR771001.2003_3_218_-	b31a9cd68ff4a036275bfa21ae5b6e21	72	Pfam	PF12680	SnoaL-like domain	7	72	2.8E-7	T	21-05-2021	IPR037401	SnoaL-like domain	
ERR771001.1362_1_180_+	130a0988a0178b63bc236d6cc0645280	59	Pfam	PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	2	57	9.3E-10	T	21-05-2021	IPR012001	Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain	GO:0030976
ERR771001.1317_1_297_+	e5b68f91fe0f373c502e68e5fe30ca87	99	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	13	97	1.1E-7	T	21-05-2021	IPR023753	FAD/NAD(P)-binding domain	GO:0016491|GO:0055114
ERR771001.518_2_298_+	cd34c46d46f37b5a01e30c38c09b8d95	99	Pfam	PF00815	Histidinol dehydrogenase	1	99	3.7E-25	T	21-05-2021	IPR012131	Histidinol dehydrogenase	GO:0016616|GO:0046872|GO:0051287|GO:0055114
ERR771001.2229_2_298_-	955be57f6f6dbe689ac2ff748d3337da	99	Pfam	PF00180	Isocitrate/isopropylmalate dehydrogenase	1	98	1.3E-37	T	21-05-2021	IPR024084	Isopropylmalate dehydrogenase-like domain	GO:0016616|GO:0055114
ERR771001.57_1_297_-	f4fb4d9f54fa3e92c5858479d9d1e0b3	99	Pfam	PF00722	Glycosyl hydrolases family 16	10	79	5.9E-5	T	21-05-2021	IPR000757	Glycoside hydrolase family 16	GO:0004553|GO:0005975
ERR771001.153_53_298_-	f23c9788d72b3b850e60e9fcd0199851	81	Pfam	PF00476	DNA polymerase family A	1	79	1.7E-17	T	21-05-2021	IPR001098	DNA-directed DNA polymerase, family A, palm domain	GO:0003677|GO:0003887|GO:0006260
ERR771001.1907_2_298_-	50e05966449df9344195096f08e07feb	99	Pfam	PF00270	DEAD/DEAH box helicase	26	98	2.9E-20	T	21-05-2021	IPR011545	DEAD/DEAH box helicase domain	GO:0003676|GO:0005524
ERR771001.1886_2_298_+	4307cf7e7f5ef3fe656eb942fb0de8bf	99	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	1	99	6.8E-29	T	21-05-2021	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	GO:0005524
ERR771001.2287_2_199_-	6d056ac6648aef864d6f88e4b7b9ee75	66	Pfam	PF00012	Hsp70 protein	2	65	4.2E-16	T	21-05-2021	IPR013126	Heat shock protein 70 family	
ERR771001.811_1_297_+	26a7cc0c02d8ee0038e1095267dab8e4	99	Pfam	PF01545	Cation efflux family	1	98	1.3E-17	T	21-05-2021	IPR002524	Cation efflux protein	GO:0006812|GO:0008324|GO:0016021|GO:0055085
ERR771001.2222_141_299_-	6a493557ee6bb9554614584700e42675	52	Pfam	PF03118	Bacterial RNA polymerase, alpha chain C terminal domain	2	25	4.4E-7	T	21-05-2021	IPR011260	RNA polymerase, alpha subunit, C-terminal	GO:0003677|GO:0003899|GO:0006351
ERR771001.502_96_299_+	8742b73c266950d48c4c9a4a30c98de1	68	Pfam	PF03203	MerC mercury resistance protein	16	68	5.3E-13	T	21-05-2021	IPR004891	Mercury transport protein MerC	GO:0015097|GO:0015694|GO:0016020
ERR771001.1388_3_299_+	df7ce65f9b12cf545910ed049626ae63	99	Pfam	PF07686	Immunoglobulin V-set domain	12	97	1.1E-12	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.183_3_299_+	638b071116eb5452b86935525ceaad88	99	Pfam	PF17762	HTH domain found in ParB protein	8	57	4.9E-17	T	21-05-2021	IPR041468	ParB/Spo0J, HTH domain	
ERR771001.2203_1_297_+	5edae3fd44f5d7ad170f9c3850936488	99	Pfam	PF00271	Helicase conserved C-terminal domain	4	75	3.1E-6	T	21-05-2021	IPR001650	Helicase, C-terminal	
ERR771001.304_1_297_+	a2d14dcfefdfbe658dee79040b29bc8d	99	Pfam	PF02347	Glycine cleavage system P-protein	2	99	1.7E-41	T	21-05-2021	IPR020581	Glycine cleavage system P protein	GO:0004375|GO:0006546|GO:0055114
ERR771001.993_3_299_+	5b66c1be53e2d6a9d73e3c77d35f955e	99	Pfam	PF00171	Aldehyde dehydrogenase family	2	99	5.2E-24	T	21-05-2021	IPR015590	Aldehyde dehydrogenase domain	GO:0016491|GO:0055114
ERR771001.303_3_299_+	f490fd9ef00fb1f14de90ee75e4f21d7	99	Pfam	PF05222	Alanine dehydrogenase/PNT, N-terminal domain	2	98	1.9E-27	T	21-05-2021	IPR007886	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal	
ERR771001.326_2_298_-	fccee6e750fb5f70fcda5eb1a8067655	99	Pfam	PF04898	Glutamate synthase central domain	1	35	1.8E-9	T	21-05-2021	IPR006982	Glutamate synthase, central-N	GO:0006807|GO:0015930|GO:0055114
ERR771001.1012_1_297_-	e4dfe2d0aaee3adbdf85205111a23416	99	Pfam	PF03150	Di-haem cytochrome c peroxidase	2	88	1.6E-20	T	21-05-2021	IPR004852	Di-haem cytochrome c peroxidase	GO:0016491|GO:0055114
ERR771001.1258_3_299_-	6f86c92170510cba8622cc31fbd70a64	99	Pfam	PF01925	Sulfite exporter TauE/SafE	3	96	9.6E-15	T	21-05-2021	IPR002781	Transmembrane protein TauE-like	GO:0016021
ERR771001.2359_1_297_+	8db56dc1d31487bea22cb6aea70728d7	99	Pfam	PF13393	Histidyl-tRNA synthetase	12	98	1.4E-9	T	21-05-2021	IPR041715	Class II Histidinyl-tRNA synthetase (HisRS)-like catalytic core domain	
ERR771001.1112_2_298_+	328a02df2fcb18fa33951f19dcf7ef78	99	Pfam	PF00155	Aminotransferase class I and II	11	99	4.8E-12	T	21-05-2021	IPR004839	Aminotransferase, class I/classII	GO:0009058|GO:0030170
ERR771001.1899_2_298_-	4a4086e87b24515f7ab3ed26746d8d38	99	Pfam	PF00085	Thioredoxin	33	96	5.1E-11	T	21-05-2021	IPR013766	Thioredoxin domain	
ERR771001.1812_1_132_+	ec103ed6e2939d8d40eb1ffb13d0de7d	43	Pfam	PF00162	Phosphoglycerate kinase	1	29	1.1E-7	T	21-05-2021	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
ERR771001.2483_2_274_+	4725367b3b55efaa69cbacdee163938d	91	Pfam	PF03972	MmgE/PrpD family	1	91	1.7E-17	T	21-05-2021	IPR005656	MmgE/PrpD	GO:0016829
ERR771001.1509_74_298_-	9523e12ecd0f9570fceb120409eb1198	74	Pfam	PF00902	Sec-independent protein translocase protein (TatC)	1	58	1.5E-17	T	21-05-2021	IPR002033	Sec-independent periplasmic protein translocase TatC	GO:0016021
ERR771001.2370_3_299_+	78dfd1c7df2a9a6892aec2f796276059	99	Pfam	PF14215	bHLH-MYC and R2R3-MYB transcription factors N-terminal	25	78	1.5E-7	T	21-05-2021	IPR025610	Transcription factor MYC/MYB N-terminal	
ERR771001.764_2_286_-	b1d755be94a5408894d16eaa42ce1038	95	Pfam	PF00072	Response regulator receiver domain	1	66	4.5E-17	T	21-05-2021	IPR001789	Signal transduction response regulator, receiver domain	GO:0000160
ERR771001.235_3_299_-	352e324628e2e9749457eb542272fc54	99	Pfam	PF01699	Sodium/calcium exchanger protein	51	99	4.0E-8	T	21-05-2021	IPR004837	Sodium/calcium exchanger membrane region	GO:0016021|GO:0055085
ERR771001.1996_1_297_-	fbea30867d149b65ff5c567940ce8c0b	99	Pfam	PF04037	Domain of unknown function (DUF382)	2	99	4.7E-39	T	21-05-2021	IPR007180	Domain of unknown function DUF382	GO:0005634
ERR771001.991_3_299_-	aaac9a8e40ead53295e286ec1261ef83	99	Pfam	PF00749	tRNA synthetases class I (E and Q), catalytic domain	1	98	2.0E-17	T	21-05-2021	IPR020058	Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain	GO:0004812|GO:0005524|GO:0043039
ERR771001.1548_2_298_+	6eeb1d651d708c08168d036201b15b0e	99	Pfam	PF07686	Immunoglobulin V-set domain	12	95	6.5E-11	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.821_3_299_+	289d4f97dad81a447a783df2efdea9b5	99	Pfam	PF00310	Glutamine amidotransferases class-II	1	98	5.5E-47	T	21-05-2021	IPR017932	Glutamine amidotransferase type 2 domain	
ERR771001.934_3_248_-	61730ec44ff35779e3194e31088ab047	82	Pfam	PF10150	Ribonuclease E/G family	2	82	1.1E-18	T	21-05-2021	IPR019307	RNA-binding protein AU-1/Ribonuclease E/G	GO:0003723
ERR771001.1747_3_299_-	d0c2bfae0d85e266875ae176e829cd36	99	Pfam	PF00764	Arginosuccinate synthase	2	99	6.6E-36	T	21-05-2021	IPR001518	Argininosuccinate synthase	GO:0004055|GO:0005524|GO:0006526
ERR771001.670_3_299_-	ed6ab9659a3002d7d08cb7ab9d1c9e3b	99	Pfam	PF02607	B12 binding domain	1	58	4.4E-21	T	21-05-2021	IPR003759	Cobalamin (vitamin B12)-binding module, cap domain	
ERR771001.37_3_299_+	a8ca4e282ff2b63b414940ced63c5e76	99	Pfam	PF18962	Secretion system C-terminal sorting domain	41	99	2.4E-7	T	21-05-2021	IPR026444	Secretion system C-terminal sorting domain	
ERR771001.949_1_297_+	6f0b1e41f28bf3c24b67bf0cdc663c7b	99	Pfam	PF08943	CsiD	5	99	1.4E-49	T	21-05-2021	IPR015038	Glutarate 2-hydroxylase GlaH	GO:0005506|GO:0050498
ERR771001.181_193_297_+	63addfa595d574d0bede349585b09905	35	Pfam	PF07686	Immunoglobulin V-set domain	2	34	1.1E-6	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.1249_1_297_-	b471f6118d6b67d336c6b9ee68b4d3d8	99	Pfam	PF11924	Inverse autotransporter, beta-domain	21	98	1.3E-7	T	21-05-2021	IPR024519	Inverse autotransporter, beta-domain	
ERR771001.380_3_299_+	f431e8e57f6df8b79cb9b003b7c14c48	99	Pfam	PF00155	Aminotransferase class I and II	3	99	1.0E-13	T	21-05-2021	IPR004839	Aminotransferase, class I/classII	GO:0009058|GO:0030170
ERR771001.1789_1_297_+	2a6f63e0c6560eeee6fa2629030178e9	99	Pfam	PF00892	EamA-like transporter family	2	97	3.2E-13	T	21-05-2021	IPR000620	EamA domain	GO:0016020|GO:0016021
ERR771001.691_3_230_-	48b6efa2bafad08f6f58ac5fe4dc5003	76	Pfam	PF01494	FAD binding domain	27	76	5.5E-15	T	21-05-2021	IPR002938	FAD-binding domain	GO:0071949
ERR771001.1991_3_299_+	c7f5aac189bf3d8838ead7208d74a339	99	Pfam	PF00344	SecY translocase	1	72	3.8E-15	T	21-05-2021	IPR002208	SecY/SEC61-alpha family	GO:0015031|GO:0016020
ERR771001.230_3_299_-	9c87937c6fd13511e3c47a7b09021257	99	Pfam	PF06804	NlpB/DapX lipoprotein	8	96	7.7E-9	T	21-05-2021	IPR010653	NlpB/DapX lipoprotein	
ERR771001.2446_1_297_+	0fa407d2829a72911e270cac2965f9de	99	Pfam	PF07686	Immunoglobulin V-set domain	12	97	7.3E-13	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.714_3_299_-	97d406d51377538b5859051ffdcbc731	99	Pfam	PF01652	Eukaryotic initiation factor 4E	1	96	8.7E-23	T	21-05-2021	IPR001040	Translation Initiation factor eIF- 4e	GO:0003723|GO:0003743|GO:0006413
ERR771001.1582_1_297_+	bb881596d6e5d8526175f519e3feaf43	99	Pfam	PF01636	Phosphotransferase enzyme family	5	76	7.8E-15	T	21-05-2021	IPR002575	Aminoglycoside phosphotransferase	
ERR771001.634_3_239_+	e8efcf38b8e924ec504fd49e713f84c0	78	Pfam	PF02773	S-adenosylmethionine synthetase, C-terminal domain	1	68	2.7E-16	T	21-05-2021	IPR022630	S-adenosylmethionine synthetase, C-terminal	GO:0004478|GO:0006556
ERR771001.1788_2_298_-	07875229ca40d25f85a3032e88e53bab	99	Pfam	PF02515	CoA-transferase family III	1	99	6.9E-25	T	21-05-2021	IPR003673	CoA-transferase family III	GO:0008410
ERR771001.622_1_156_+	2065b66e1e16bf8db77b42bc3c8f7f09	52	Pfam	PF01812	5-formyltetrahydrofolate cyclo-ligase family	5	51	3.2E-13	T	21-05-2021	IPR002698	5-formyltetrahydrofolate cyclo-ligase	
ERR771001.767_2_259_+	caab32b263512f5b2f850a681baddb10	86	Pfam	PF01425	Amidase	1	84	1.1E-25	T	21-05-2021	IPR023631	Amidase signature domain	
ERR771001.2209_3_299_-	72b721d86c7108f992a59b93e08dedaa	99	Pfam	PF06808	Tripartite ATP-independent periplasmic transporter, DctM component	2	99	1.4E-21	T	21-05-2021	IPR010656	TRAP C4-dicarboxylate transport system permease DctM subunit	
ERR771001.1326_3_299_-	17a518e2c68355609c44d401838cde16	99	Pfam	PF00239	Resolvase, N terminal domain	1	71	1.2E-7	T	21-05-2021	IPR006119	Resolvase, N-terminal catalytic domain	GO:0000150|GO:0003677|GO:0006310
ERR771001.497_2_298_-	ca4671bc23c2b14cf544d7372751f0c3	99	Pfam	PF03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	1	97	4.8E-31	T	21-05-2021	IPR001732	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	GO:0016616|GO:0051287|GO:0055114
ERR771001.2242_2_298_+	507e38d21489d6ffae43b7efe0d0c5b5	99	Pfam	PF00984	UDP-glucose/GDP-mannose dehydrogenase family, central domain	1	57	6.9E-11	T	21-05-2021	IPR014026	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	GO:0016616|GO:0051287|GO:0055114
